Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto (CPC),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2012"",""2012"",""ha"",""3696300"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2013"",""2013"",""ha"",""4863801"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2014"",""2014"",""ha"",""4836655"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2015"",""2015"",""ha"",""4626880"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2016"",""2016"",""ha"",""5346593"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2017"",""2017"",""ha"",""6530673"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2018"",""2018"",""ha"",""7138620"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2019"",""2019"",""ha"",""7232761"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2020"",""2020"",""ha"",""7730506"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0112"",""Maíz"",""2021"",""2021"",""ha"",""8146596"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2010"",""2010"",""100 g/ha"",""78040"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2011"",""2011"",""100 g/ha"",""63503"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2012"",""2012"",""100 g/ha"",""57346"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2013"",""2013"",""100 g/ha"",""66037"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2014"",""2014"",""100 g/ha"",""68409"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2015"",""2015"",""100 g/ha"",""73090"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2016"",""2016"",""100 g/ha"",""74427"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2017"",""2017"",""100 g/ha"",""75759"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2018"",""2018"",""100 g/ha"",""60883"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2019"",""2019"",""100 g/ha"",""78615"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2020"",""2020"",""100 g/ha"",""75539"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0112"",""Maíz"",""2021"",""2021"",""100 g/ha"",""74296"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2010"",""2010"",""toneladas"",""22663095"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2011"",""2011"",""toneladas"",""23799830"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2012"",""2012"",""toneladas"",""21196637"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2013"",""2013"",""toneladas"",""32119211"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2014"",""2014"",""toneladas"",""33087165"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2015"",""2015"",""toneladas"",""33817744"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2016"",""2016"",""toneladas"",""39792854"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2017"",""2017"",""toneladas"",""49475895"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2018"",""2018"",""toneladas"",""43462323"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2019"",""2019"",""toneladas"",""56860704"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2020"",""2020"",""toneladas"",""58395811"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0112"",""Maíz"",""2021"",""2021"",""toneladas"",""60525805"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2010"",""2010"",""ha"",""265"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2011"",""2011"",""ha"",""264"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2012"",""2012"",""ha"",""270"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2013"",""2013"",""ha"",""265"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2014"",""2014"",""ha"",""267"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2015"",""2015"",""ha"",""270"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2016"",""2016"",""ha"",""271"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2017"",""2017"",""ha"",""272"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2018"",""2018"",""ha"",""274"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2019"",""2019"",""ha"",""274"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2020"",""2020"",""ha"",""275"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01316"",""Mangos, guayabas y mangostanes"",""2021"",""2021"",""ha"",""275"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2010"",""2010"",""100 g/ha"",""80088"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2011"",""2011"",""100 g/ha"",""80184"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2012"",""2012"",""100 g/ha"",""77778"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2013"",""2013"",""100 g/ha"",""80393"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2014"",""2014"",""100 g/ha"",""80399"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2015"",""2015"",""100 g/ha"",""80198"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2016"",""2016"",""100 g/ha"",""80406"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2017"",""2017"",""100 g/ha"",""80512"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2018"",""2018"",""100 g/ha"",""80452"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2019"",""2019"",""100 g/ha"",""80271"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2020"",""2020"",""100 g/ha"",""80304"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01316"",""Mangos, guayabas y mangostanes"",""2021"",""2021"",""100 g/ha"",""80338"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2010"",""2010"",""toneladas"",""2118.35"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2011"",""2011"",""toneladas"",""2115.96"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2012"",""2012"",""toneladas"",""2100"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2013"",""2013"",""toneladas"",""2128.74"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2014"",""2014"",""toneladas"",""2150.3"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2015"",""2015"",""toneladas"",""2163.66"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2016"",""2016"",""toneladas"",""2179.24"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2017"",""2017"",""toneladas"",""2193.87"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2018"",""2018"",""toneladas"",""2205.29"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2019"",""2019"",""toneladas"",""2200.38"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2020"",""2020"",""toneladas"",""2206.65"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01316"",""Mangos, guayabas y mangostanes"",""2021"",""2021"",""toneladas"",""2212.92"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2010"",""2010"",""ha"",""218828"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2011"",""2011"",""ha"",""264568"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2012"",""2012"",""ha"",""307166"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2013"",""2013"",""ha"",""404022"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2014"",""2014"",""ha"",""409312"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2015"",""2015"",""ha"",""424628"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2016"",""2016"",""ha"",""341838"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2017"",""2017"",""ha"",""334050"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2018"",""2018"",""ha"",""443864"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2019"",""2019"",""ha"",""387014"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2020"",""2020"",""ha"",""367377"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""0142"",""Maní con cáscara"",""2021"",""2021"",""ha"",""401756"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2010"",""2010"",""100 g/ha"",""27923"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2011"",""2011"",""100 g/ha"",""26516"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2012"",""2012"",""100 g/ha"",""22324"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2013"",""2013"",""100 g/ha"",""25391"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2014"",""2014"",""100 g/ha"",""28485"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2015"",""2015"",""100 g/ha"",""23804"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2016"",""2016"",""100 g/ha"",""29286"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2017"",""2017"",""100 g/ha"",""30866"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2018"",""2018"",""100 g/ha"",""20755"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2019"",""2019"",""100 g/ha"",""34552"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2020"",""2020"",""100 g/ha"",""34989"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""0142"",""Maní con cáscara"",""2021"",""2021"",""100 g/ha"",""31543"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0142"",""Maní con cáscara"",""2010"",""2010"",""toneladas"",""611040"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""0142"",""Maní con cáscara"",""2011"",""2011"",""toneladas"",""701535"",""A"",""Cifra oficial"""
